#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.654000000000000909e+02	2.547824502042387394e+04	nan	2.191686497641678579e+04	nan	1.332905559078865348e-02	nan	8.689108737139741301e-01	nan	7.448880839828001399e+01	nan	4.583562186706240027e+01	nan	1.247999999999817138e-02	8.256508997727349253e-02	8.512589999999999879e-01	2.483971030102918864e-02	7.180361210321666476e+01	8.601621661418439035e-02	1.158176133917430094e-02	nan	2.617112499801171888e-02	nan
5.659500000000000455e+02	2.552573347955310965e+04	nan	2.195507502661814215e+04	nan	1.347377532338482099e-02	nan	8.686970338277333337e-01	nan	7.450909515684065809e+01	nan	4.583576713991669749e+01	nan	1.263000000000058000e-02	8.256508997727349253e-02	8.510469999999999979e-01	2.483971030102918864e-02	7.178685218258333123e+01	8.601621661418439035e-02	1.170462865788570242e-02	nan	2.523367550081417887e-02	nan
5.665000000000000000e+02	2.557272343678079051e+04	nan	2.199470460812590682e+04	nan	1.366095102015900745e-02	nan	8.684178651744736133e-01	nan	7.452793835279493351e+01	nan	4.583501389353591549e+01	nan	1.281999999999947244e-02	8.256508997727349253e-02	8.507710000000000550e-01	2.483971030102918864e-02	7.177009226195001190e+01	8.601621661418439035e-02	1.186341392117953343e-02	nan	2.554482700791033470e-02	nan
5.670500000000000682e+02	2.561908445930384187e+04	nan	2.203385147726267314e+04	nan	1.357116722144561735e-02	nan	8.682050433092082242e-01	nan	7.454528712673658220e+01	nan	4.583329636160624432e+01	nan	1.274999999999798517e-02	8.256508997727349253e-02	8.505599999999999827e-01	2.483971030102918864e-02	7.175333234131666416e+01	8.601621661418439035e-02	1.178255582525169869e-02	nan	2.614875437380680123e-02	nan
5.676000000000000227e+02	2.566576363555024000e+04	nan	2.207209421669509902e+04	nan	1.308809350810010742e-02	nan	8.679146433199305122e-01	nan	7.459201013970937311e+01	nan	4.584983617608838813e+01	nan	1.231000000000172581e-02	8.256508997727349253e-02	8.502729999999999455e-01	2.483971030102918864e-02	7.176662996035832975e+01	8.601621661418439035e-02	1.135934800882060225e-02	nan	2.631431070187380261e-02	nan
5.681500000000000909e+02	2.571418190740642240e+04	nan	2.211009635216159222e+04	nan	1.305160436182023140e-02	nan	8.676211793604527989e-01	nan	7.466974295285824326e+01	nan	4.588559588726934635e+01	nan	1.228999999999985833e-02	8.256508997727349253e-02	8.499830000000000441e-01	2.483971030102918864e-02	7.180998511907500870e+01	8.601621661418439035e-02	1.132384836894849943e-02	nan	2.643411404895497016e-02	nan
5.687000000000000455e+02	2.576275196787350797e+04	nan	2.214792625628276073e+04	nan	1.320608393461332637e-02	nan	8.674083532496016380e-01	nan	7.474856043246518311e+01	nan	4.592196381563644536e+01	nan	1.244999999999962803e-02	8.256508997727349253e-02	8.497719999999999718e-01	2.483971030102918864e-02	7.185334027779167343e+01	8.601621661418439035e-02	1.145506751859896519e-02	nan	2.738262002998314085e-02	nan
5.692500000000000000e+02	2.581076565256868344e+04	nan	2.218444577117596782e+04	nan	1.293657901238290039e-02	nan	8.671250936304447654e-01	nan	7.482771166317724010e+01	nan	4.595851957298191337e+01	nan	1.221000000000229367e-02	8.256508997727349253e-02	8.494920000000000249e-01	2.483971030102918864e-02	7.189669543650833816e+01	8.601621661418439035e-02	1.121763228737016928e-02	nan	2.840396075943196763e-02	nan
5.698000000000000682e+02	2.585979560701096852e+04	nan	2.221965212878466627e+04	nan	1.381030780653574007e-02	nan	8.669122647922959946e-01	nan	7.490761602799565821e+01	nan	4.599547852668263204e+01	nan	1.304999999999957062e-02	8.256508997727349253e-02	8.492809999999999526e-01	2.483971030102918864e-02	7.194005059522501710e+01	8.601621661418439035e-02	1.197232521804262456e-02	nan	2.900072338916161868e-02	nan
5.703500000000000227e+02	2.590573488697398716e+04	nan	2.225413402727323046e+04	nan	1.345683986834124608e-02	nan	8.666238982151822645e-01	nan	7.498769723188588898e+01	nan	4.603252581529261533e+01	nan	1.273000000000062970e-02	8.256508997727349253e-02	8.489959999999999729e-01	2.483971030102918864e-02	7.198340575394168184e+01	8.601621661418439035e-02	1.166201902435937132e-02	nan	2.889228641059955402e-02	nan
